Tahun,Bulan,tgl,temp7,temp13,temp18,temp_avg,temp_24,temp_max,temp_min,CH,light_hour,light_per,pck,tgl,press,humid7,humid13,humid18,humid_avg,humid_24,ws_abg,mod_dir,max_ws,dir,rainfall_category
2021,3,18.0,26.8,33.8,30.0,29.4,28.4,34.4,25.0,-,5.9,73.75,TS    ,18.0,1008.5,88.90671270734428,55.33005868405987,77.05525422069958,78.0,78.0,3.5,B,12.0,290.0
2021,3,19.0,25.8,33.5,30.4,28.9,28.9,34.0,25.8,29.2,8.0,100.0,TS RA  ,19.0,1009.1,88.65682829400109,60.06047876412948,71.95797343114366,77.0,79.0,4.458333333333333,B,12.0,330.0
2021,3,20.0,26.8,33.6,30.4,29.4,29.6,33.7,25.8,23.3,7.7,96.25,  RA  ,20.0,1007.7,86.60291684321892,57.35386383357239,66.83218087679033,74.0,75.0,5.583333333333333,B,12.0,330.0
2021,3,21.0,27.6,33.6,29.8,29.7,29.1,34.4,25.4,-,7.6,95.0,TS   Lightning,21.0,1007.0,82.37990451903919,58.459408741925415,79.6947592063912,76.0,78.0,4.708333333333333,BL,12.0,360.0
2021,3,22.0,26.5,34.3,30.5,29.5,29.8,35.0,26.3,7,7.1,88.75,TS RA  ,22.0,1008.7,85.74647865707125,54.13252485226756,70.72053802467639,74.0,74.0,3.7916666666666665,BL,11.0,340.0
2021,3,23.0,27.2,32.3,29.4,29.0,28.2,33.6,24.4,-,5.4,67.5,    Lightning,23.0,1009.1,84.46076283297424,62.06220839326235,80.9222185119632,78.0,83.0,3.375,B,9.0,360.0
2021,3,24.0,25.6,33.1,29.6,28.5,29.2,33.7,25.5,38,6.0,75.0,  RA  ,24.0,1009.2,93.41746228939556,62.048421178372216,78.2359623324487,82.0,79.0,2.6666666666666665,U,9.0,330.0
2021,3,25.0,27.4,33.1,29.0,29.2,28.9,33.4,25.8,1,5.1,63.74999999999999,  RA  ,25.0,1009.2,87.5318087351986,60.33355843625727,79.36106316073894,79.0,81.0,3.4166666666666665,S,8.0,40.0
2021,3,26.0,26.8,32.5,29.0,28.8,28.9,33.4,26.4,TTU,1.5,18.75,TS RA  ,26.0,1008.9,88.90671270734428,62.2048319598708,82.17990099313865,81.0,82.0,2.125,T,10.0,40.0
2021,3,27.0,26.8,32.8,29.4,29.0,28.8,34.0,25.3,0.5,4.5,56.25,TS RA Lightning,27.0,1008.7,92.80314120005833,67.72648566841954,79.5296241834943,83.0,81.0,2.875,U,8.0,360.0
2021,3,28.0,26.2,34.9,29.0,29.1,29.8,35.2,26.2,-,6.9,86.25,     ,28.0,1008.7,86.4234912104948,56.728791917427415,80.76528192707865,78.0,77.0,2.6666666666666665,BL,10.0,130.0
2021,3,29.0,27.2,32.4,29.8,29.2,29.3,33.2,26.0,-,2.5,31.25,TS    ,29.0,1008.4,89.76980912726532,64.49001924820028,77.64202434679449,80.0,80.0,2.9166666666666665,U,9.0,40.0
2021,3,30.0,27.2,28.6,28.9,28.0,27.5,30.3,25.5,-,0.6,7.5,     ,30.0,1007.3,89.00299557647027,84.19126792711941,79.31837635889589,85.0,85.0,2.625,BL,8.0,350.0
2021,3,31.0,25.7,34.2,30.5,29.0,29.4,35.0,25.5,3.5,7.9,98.75,TS RA Lightning,31.0,1006.3,91.01860327701102,55.651107659603724,75.28818477215043,78.0,79.0,4.125,BL,10.0,160.0
2021,4,01,26.5,33.5,30.2,29.2,28.7,34.4,25.9,4.6,5.4,67.5,TS RA  ,01,1006,92.75554533892954,66.37142882133288,73.15651806356883,81,80,3.8333333333333335,BL,14,300
2021,4,02,26.5,32.2,31,29.1,29.7,33.5,26.2,TTU,5.2,65,  RA  ,02,1007.1,84.21995597919079,65.55177739032987,71.00714699271731,76,77,4.041666666666667,B,10,340
2021,4,03,27.4,35.7,29.6,30,30.2,36,26.8,-,8,100,     ,03,1008.4,88.28969796249643,48.19851817176033,72.82982508039592,74,73,4.375,B,13,340
2021,4,04,27.6,35,27.4,29.4,28.5,35.4,25,-,6.4,80,TS    ,04,1008.4,84.59440032172179,55.22107859728408,81.56777857178838,76,79,4.416666666666667,B,14,160
2021,4,05,26.3,34,30.8,29.4,30.1,35,26.2,12.6,6.7,83.75,  RA  ,05,1008.5,88.78344427844344,55.49137135821913,77.41572778141979,78,77,4.875,BL,10,300
2021,4,06,27.8,27.6,27,27.6,27.6,32.8,25.6,-,1.7,21.25,TS    ,06,1009.3,80.27445638041887,80.18960841692854,90.49829607025424,83,86,3.8333333333333335,BL,19,310
2021,4,07,26.8,30.4,27.1,27.8,27.8,32.5,26,6.1,2.6,32.5,TS RA  ,07,1009.3,87.36803915131289,75.23922944922116,87.45057408714351,84,86,3.8333333333333335,BL,11,300
2021,4,08,26.4,33.1,29.2,28.8,28.3,33.3,25.8,7.5,4.2,52.5,TS RA  ,08,1007.7,91.94751106939377,61.47468131846462,78.05768284876574,81,81,5.5,BL,9,320
2021,4,09,26.6,33.4,30.8,29.4,29.5,34.5,26.5,5.8,6.8,85,  RA Lightning,09,1009.1,85.778016219296,61.686289189657195,72.17859456011107,76,77,4.166666666666667,BL,14,350
2021,4,10,27.2,31.2,28.8,28.6,28.2,32.8,24.4,TTU,3.1,38.75,TS RA  ,10,1011.2,84.46076283297424,73.67930641426574,84.97891009814008,82,83,3.1666666666666665,TG,9,360
2021,4,11,25.4,32.4,30.2,28.4,29.3,33.7,25.4,1.8,6.6,82.5,TS RA  ,11,1012.9,88.55304402861806,60.389171719990934,73.15651806356883,78,77,3.75,TG,12,340
2021,4,12,26.7,34.4,29,29.2,29.3,35,26.2,TTU,6.6,82.5,TS RA  ,12,1012.2,88.88232117273685,57.422040007203556,82.17990099313865,79,79,3.25,BL,9,320
2021,4,13,27,34.1,29,29.3,29.2,34.1,26.1,3.3,6.3,78.75,  RA  ,13,1012.3,90.49829607025424,54.500246266789375,79.36106316073894,79,77,2.5416666666666665,S,8,070
2021,4,14,27.1,31.4,29.5,28.8,28.8,33.2,24.8,-,5.7,71.25,     ,14,1012.2,85.93320426278605,69.97066069376442,74.78721885027767,79,79,3.875,U,7,300
2021,4,15,25.6,33.7,29.4,28.6,29.3,34.5,25.6,-,7.6,95,     ,15,1011.6,87.02432997894202,55.7914318524779,74.73569484403635,76,75,3.2083333333333335,T,9,060
2021,4,16,27,33.8,31,29.7,30,34.2,25.8,-,8,100,     ,16,1012.1,86.66145969485348,57.50855219730007,68.47518262642079,75,74,3.9166666666666665,U,8,120
2021,4,17,27,33.4,30.4,29.5,29.7,35,26,-,8,100,     ,17,1011.8,85.90249604768772,53.917184009949004,59.41998385053245,71,72,3.875,TG,10,120
